symbol,date,price
FND40600.NZ,2024-09-18,3.0689
FND40600.NZ,2024-09-20,3.0699
FND40600.NZ,2024-09-24,3.0722
FND40600.NZ,2024-09-26,3.0733
FND40600.NZ,2024-09-27,3.0741
FND40600.NZ,2024-09-30,3.0753
FND40600.NZ,2024-10-02,3.0763
FND40600.NZ,2024-10-04,3.0772
FND40600.NZ,2024-10-08,3.0795
FND40600.NZ,2024-10-10,3.0807
FND40600.NZ,2024-10-11,3.0812
FND40600.NZ,2024-10-14,3.0824
FND40600.NZ,2024-10-15,3.0463
FND40600.NZ,2024-10-16,3.0468
FND40600.NZ,2024-10-18,3.048
FND40600.NZ,2024-10-22,3.0497
FND40600.NZ,2024-10-24,3.0506
FND40600.NZ,2024-10-25,3.051
FND40600.NZ,2024-10-28,3.051
FND40600.NZ,2024-10-30,3.0532
FND40600.NZ,2024-11-01,3.0541
FND40600.NZ,2024-11-05,3.0558
FND40600.NZ,2024-11-07,3.0566
FND40600.NZ,2024-11-08,3.0569
FND40600.NZ,2024-11-11,3.0583
FND40600.NZ,2024-11-13,3.0592
FND40600.NZ,2024-11-15,3.0601
FND40600.NZ,2024-11-19,3.0619
FND40600.NZ,2024-11-21,3.0627
FND40600.NZ,2024-11-22,3.0633
FND40600.NZ,2024-11-25,3.0647
FND40600.NZ,2024-11-27,3.0656
FND40600.NZ,2024-11-29,3.0664
FND40600.NZ,2024-12-03,3.0681
FND40600.NZ,2024-12-05,3.0691
FND40600.NZ,2024-12-06,3.0695
FND40600.NZ,2024-12-09,3.0708
FND40600.NZ,2024-12-11,3.072
FND40600.NZ,2024-12-13,3.0729
FND40600.NZ,2024-12-17,3.0743
FND40600.NZ,2024-12-19,3.0754
FND40600.NZ,2024-12-20,3.0758
FND40600.NZ,2024-12-23,3.077
FND40600.NZ,2024-12-25,3.0776
FND40600.NZ,2024-12-27,3.0789
FND40600.NZ,2024-12-31,3.0801
FND40600.NZ,2025-01-02,3.0801
FND40600.NZ,2025-01-03,3.0814
FND40600.NZ,2025-01-06,3.083
FND40600.NZ,2025-01-08,3.0837
FND40600.NZ,2025-01-10,3.0842
FND40600.NZ,2025-01-14,3.0858
FND40600.NZ,2025-01-15,3.0533
FND40600.NZ,2025-01-16,3.0536
FND40600.NZ,2025-01-17,3.054
FND40600.NZ,2025-01-20,3.0553
FND40600.NZ,2025-01-22,3.0564
FND40600.NZ,2025-01-24,3.0572
FND40600.NZ,2025-01-28,3.0586
FND40600.NZ,2025-01-30,3.0595
FND40600.NZ,2025-01-31,3.0597
FND40600.NZ,2025-02-03,3.0612
FND40600.NZ,2025-02-05,3.062
FND40600.NZ,2025-02-07,3.0628
FND40600.NZ,2025-02-11,3.0645
FND40600.NZ,2025-02-13,3.0652
FND40600.NZ,2025-02-14,3.0655
FND40600.NZ,2025-02-17,3.0669
FND40600.NZ,2025-02-19,3.0675
FND40600.NZ,2025-02-21,3.0683
FND40600.NZ,2025-02-25,3.07
FND40600.NZ,2025-02-27,3.0707
FND40600.NZ,2025-02-28,3.0713
FND40600.NZ,2025-03-03,3.0723
FND40600.NZ,2025-03-05,3.073
FND40600.NZ,2025-03-07,3.0738
FND40600.NZ,2025-03-11,3.0754
FND40600.NZ,2025-03-13,3.0764
FND40600.NZ,2025-03-14,3.0767
FND40600.NZ,2025-03-17,3.0776
FND40600.NZ,2025-03-19,3.0784
FND40600.NZ,2025-03-21,3.0793
FND40600.NZ,2025-03-25,3.0813
FND40600.NZ,2025-03-27,3.082
FND40600.NZ,2025-03-28,3.0825
FND40600.NZ,2025-03-31,3.0835
FND40600.NZ,2025-04-01,3.0839
FND40600.NZ,2025-04-02,3.0842
FND40600.NZ,2025-04-03,3.0848
FND40600.NZ,2025-04-04,3.0853
FND40600.NZ,2025-04-07,3.0857
FND40600.NZ,2025-04-08,3.0859
FND40600.NZ,2025-04-09,3.0866
FND40600.NZ,2025-04-10,3.0865
FND40600.NZ,2025-04-11,3.0869
FND40600.NZ,2025-04-14,3.0878
FND40600.NZ,2025-04-15,3.0616
FND40600.NZ,2025-04-16,3.0618
FND40600.NZ,2025-04-17,3.0619
FND40600.NZ,2025-04-18,3.0619
FND40600.NZ,2025-04-21,3.0619
FND40600.NZ,2025-04-22,3.0644
FND40600.NZ,2025-04-23,3.0634
FND40600.NZ,2025-04-24,3.0641
FND40600.NZ,2025-04-25,3.0654
FND40600.NZ,2025-04-28,3.0654
FND40600.NZ,2025-04-29,3.0657
FND40600.NZ,2025-04-30,3.0661
FND40600.NZ,2025-05-01,3.0663
FND40600.NZ,2025-05-02,3.0668
FND40600.NZ,2025-05-05,3.0676
FND40600.NZ,2025-05-06,3.0678
FND40600.NZ,2025-05-07,3.0683
FND40600.NZ,2025-05-08,3.0688
FND40600.NZ,2025-05-09,3.0692
FND40600.NZ,2025-05-12,3.0701
FND40600.NZ,2025-05-13,3.0703
FND40600.NZ,2025-05-14,3.0704
FND40600.NZ,2025-05-15,3.0708
FND40600.NZ,2025-05-16,3.0712
FND40600.NZ,2025-05-19,3.072
FND40600.NZ,2025-05-20,3.0725
FND40600.NZ,2025-05-21,3.0729
FND40600.NZ,2025-05-22,3.0733
FND40600.NZ,2025-05-23,3.0737
FND40600.NZ,2025-05-26,3.0747
FND40600.NZ,2025-05-27,3.075
